	Date	Code	CompanyName	CompanyNameEnglish	Sector17Code	Sector17CodeName	Sector33Code	Sector33CodeName	ScaleCategory	MarketCode	MarketCodeName
1697	2023-07-14	44500	パワーソリューションズ	Power Solutions,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1698	2023-07-14	44520	花王	Kao Corporation	4	素材・化学	3200	化学	TOPIX Large70	0111	プライム
1699	2023-07-14	44610	第一工業製薬	DKS Co.Ltd.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1700	2023-07-14	44620	石原ケミカル	ISHIHARA CHEMICAL CO.,LTD.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1701	2023-07-14	44630	日華化学	NICCA CHEMICAL CO.,LTD.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1702	2023-07-14	44640	ソフト９９コーポレーション	SOFT99corporation	4	素材・化学	3200	化学	-	0112	スタンダード
1703	2023-07-14	44650	ニイタカ	Niitaka Co., Ltd.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1704	2023-07-14	44710	三洋化成工業	SANYO CHEMICAL INDUSTRIES,LTD.	4	素材・化学	3200	化学	TOPIX Small 1	0111	プライム
1705	2023-07-14	44750	ＨＥＮＮＧＥ	HENNGE K.K.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1706	2023-07-14	44760	ＡＩ　ＣＲＯＳＳ	AI CROSS Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1707	2023-07-14	44770	ＢＡＳＥ	BASE,Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1708	2023-07-14	44780	フリー	freee K.K.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1709	2023-07-14	44790	マクアケ	Makuake,Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1710	2023-07-14	44800	メドレー	MEDLEY,INC.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1711	2023-07-14	44810	ベース	BASE CO.,LTD.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1712	2023-07-14	44820	ウィルズ	WILLs Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1713	2023-07-14	44830	ＪＭＤＣ	JMDC Inc.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1714	2023-07-14	44840	ランサーズ	LANCERS,INC.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1715	2023-07-14	44850	ＪＴＯＷＥＲ	JTOWER Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1716	2023-07-14	44860	ユナイトアンドグロウ	Unite and Grow Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1717	2023-07-14	44870	スペースマーケット	Spacemarket,Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1718	2023-07-14	44880	ＡＩ　ｉｎｓｉｄｅ	AI inside Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1719	2023-07-14	44890	ペイロール	Payroll Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1720	2023-07-14	44900	ビザスク	VisasQ Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1721	2023-07-14	44910	コンピューターマネージメント	Computer Management Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1722	2023-07-14	44920	ゼネテック	GENETEC CORPORATION	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1723	2023-07-14	44930	サイバーセキュリティクラウド	Cyber Security Cloud,Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1724	2023-07-14	44940	バリオセキュア	Vario Secure Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1725	2023-07-14	44950	アイキューブドシステムズ	i Cubed Systems,Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1726	2023-07-14	44960	コマースＯｎｅホールディングス	Commerce One Holdings Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1727	2023-07-14	44980	サイバートラスト	Cybertrust Japan Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1728	2023-07-14	44990	Ｓｐｅｅｅ	Speee,Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1729	2023-07-14	45020	武田薬品工業	Takeda Pharmaceutical Company Limited	5	医薬品	3250	医薬品	TOPIX Core30	0111	プライム
1730	2023-07-14	45030	アステラス製薬	Astellas Pharma Inc.	5	医薬品	3250	医薬品	TOPIX Core30	0111	プライム
1731	2023-07-14	45060	住友ファーマ	Sumitomo Pharma Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1732	2023-07-14	45070	塩野義製薬	Shionogi & Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Large70	0111	プライム
1733	2023-07-14	45120	わかもと製薬	WAKAMOTO PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 2	0112	スタンダード
1734	2023-07-14	45160	日本新薬	Nippon Shinyaku Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1735	2023-07-14	45190	中外製薬	CHUGAI PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Large70	0111	プライム
1736	2023-07-14	45210	科研製薬	KAKEN PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1737	2023-07-14	45230	エーザイ	Eisai Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Large70	0111	プライム
1738	2023-07-14	45240	森下仁丹	MORISHITA JINTAN CO.,LTD.	5	医薬品	3250	医薬品	-	0112	スタンダード
1739	2023-07-14	45260	理研ビタミン	RIKEN VITAMIN CO.,LTD.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
1740	2023-07-14	45270	ロート製薬	ROHTO PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1741	2023-07-14	45280	小野薬品工業	ONO PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Large70	0111	プライム
1742	2023-07-14	45300	久光製薬	HISAMITSU PHARMACEUTICAL CO.,INC.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1743	2023-07-14	45310	有機合成薬品工業	Yuki Gosei Kogyo Co.,Ltd.	4	素材・化学	3200	化学	TOPIX Small 2	0112	スタンダード
1744	2023-07-14	45340	持田製薬	Mochida Pharmaceutical Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1745	2023-07-14	45360	参天製薬	SANTEN PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1746	2023-07-14	45380	扶桑薬品工業	Fuso Pharmaceutical Industries,Ltd.	5	医薬品	3250	医薬品	TOPIX Small 2	0111	プライム
1747	2023-07-14	45390	日本ケミファ	NIPPON CHEMIPHAR CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 2	0111	プライム
1748	2023-07-14	45400	ツムラ	TSUMURA & CO.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1749	2023-07-14	45430	テルモ	TERUMO CORPORATION	9	電機・精密	3750	精密機器	TOPIX Large70	0111	プライム
1750	2023-07-14	45440	Ｈ．Ｕ．グループホールディングス	H.U. Group Holdings,Inc.	10	情報通信・サービスその他	9050	サービス業	TOPIX Mid400	0111	プライム
1751	2023-07-14	45470	キッセイ薬品工業	KISSEI PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1752	2023-07-14	45480	生化学工業	SEIKAGAKU CORPORATION	5	医薬品	3250	医薬品	TOPIX Small 2	0111	プライム
1753	2023-07-14	45490	栄研化学	EIKEN CHEMICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1754	2023-07-14	45510	鳥居薬品	TORII PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1755	2023-07-14	45520	ＪＣＲファーマ	JCR Pharmaceuticals Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1756	2023-07-14	45530	東和薬品	TOWA PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1757	2023-07-14	45540	富士製薬工業	Fuji Pharma Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Small 2	0111	プライム
1758	2023-07-14	45560	カイノス	KAINOS Laboratories,Inc.	5	医薬品	3250	医薬品	-	0112	スタンダード
1759	2023-07-14	45580	中京医薬品	CHUKYO IYAKUHIN CO.,LTD.	5	医薬品	3250	医薬品	-	0112	スタンダード
1760	2023-07-14	45590	ゼリア新薬工業	ZERIA PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1761	2023-07-14	45630	アンジェス	AnGes,Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1762	2023-07-14	45640	オンコセラピー・サイエンス	OncoTherapy Science,Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1763	2023-07-14	45650	そーせいグループ	Sosei Group Corporation	5	医薬品	3250	医薬品	TOPIX Small 2	0111	プライム
1764	2023-07-14	45680	第一三共	DAIICHI SANKYO COMPANY,LIMITED	5	医薬品	3250	医薬品	TOPIX Core30	0111	プライム
1765	2023-07-14	45690	杏林製薬	KYORIN Pharmaceutical Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1766	2023-07-14	45700	免疫生物研究所	Immuno-Biological Laboratories Co.,Ltd.	5	医薬品	3250	医薬品	-	0113	グロース
1767	2023-07-14	45710	ＮＡＮＯ　ＭＲＮＡ	NANO MRNA Co.,Ltd.	5	医薬品	3250	医薬品	-	0113	グロース
1768	2023-07-14	45720	カルナバイオサイエンス	Carna Biosciences,Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1769	2023-07-14	45740	大幸薬品	TAIKO PHARMACEUTICAL CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Small 2	0111	プライム
1770	2023-07-14	45750	キャンバス	CanBas Co.,Ltd.	5	医薬品	3250	医薬品	-	0113	グロース
1771	2023-07-14	45760	デ・ウエスタン・セラピテクス研究所	D.Western Therapeutics Institute, Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1772	2023-07-14	45770	ダイト	Daito Pharmaceutical Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Small 1	0111	プライム
1773	2023-07-14	45780	大塚ホールディングス	Otsuka Holdings Co.,Ltd.	5	医薬品	3250	医薬品	TOPIX Large70	0111	プライム
1774	2023-07-14	45790	ラクオリア創薬	RaQualia Pharma Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1775	2023-07-14	45810	大正製薬ホールディングス	TAISHO PHARMACEUTICAL HOLDINGS CO.,LTD.	5	医薬品	3250	医薬品	TOPIX Mid400	0112	スタンダード
1776	2023-07-14	45820	シンバイオ製薬	SymBio Pharmaceuticals Limited	5	医薬品	3250	医薬品	-	0113	グロース
1777	2023-07-14	45830	カイオム・バイオサイエンス	Chiome Bioscience Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1778	2023-07-14	45840	キッズウェル・バイオ	Kidswell Bio Corporation	5	医薬品	3250	医薬品	-	0113	グロース
1779	2023-07-14	45860	メドレックス	Medrx Co.,Ltd.	5	医薬品	3250	医薬品	-	0113	グロース
1780	2023-07-14	45870	ペプチドリーム	PeptiDream Inc.	5	医薬品	3250	医薬品	TOPIX Mid400	0111	プライム
1781	2023-07-14	45880	オンコリスバイオファーマ	Oncolys BioPharma Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1782	2023-07-14	45910	リボミック	RIBOMIC Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1783	2023-07-14	45920	サンバイオ	SanBio Company Limited	5	医薬品	3250	医薬品	-	0113	グロース
1784	2023-07-14	45930	ヘリオス	HEALIOS K.K.	5	医薬品	3250	医薬品	-	0113	グロース
1785	2023-07-14	45940	ブライトパス・バイオ	BrightPath Biotherapeutics Co.,Ltd.	5	医薬品	3250	医薬品	-	0113	グロース
1786	2023-07-14	45950	ミズホメディー	MIZUHO MEDY CO.,LTD.	5	医薬品	3250	医薬品	-	0112	スタンダード
1787	2023-07-14	45960	窪田製薬ホールディングス	Kubota Pharmaceutical Holdings Co.,Ltd.	5	医薬品	3250	医薬品	-	0113	グロース
1788	2023-07-14	45970	ソレイジア・ファーマ	Solasia Pharma K.K.	5	医薬品	3250	医薬品	-	0113	グロース
1789	2023-07-14	45980	Ｄｅｌｔａ−Ｆｌｙ　Ｐｈａｒｍａ	Delta-Fly Pharma,Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1790	2023-07-14	45990	ステムリム	StemRIM Inc.	5	医薬品	3250	医薬品	-	0113	グロース
1791	2023-07-14	46110	大日本塗料	Dai Nippon Toryo Company,Limited	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1792	2023-07-14	46120	日本ペイントホールディングス	NIPPON PAINT HOLDINGS CO.,LTD.	4	素材・化学	3200	化学	TOPIX Mid400	0111	プライム
1793	2023-07-14	46130	関西ペイント	KANSAI PAINT CO.,LTD.	4	素材・化学	3200	化学	TOPIX Mid400	0111	プライム
1794	2023-07-14	46150	神東塗料	SHINTO PAINT COMPANY,LIMITED	4	素材・化学	3200	化学	TOPIX Small 2	0112	スタンダード
1795	2023-07-14	46160	川上塗料	KAWAKAMI PAINT MANUFACTURING CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1796	2023-07-14	46170	中国塗料	Chugoku Marine Paints,Ltd.	4	素材・化学	3200	化学	TOPIX Small 1	0111	プライム
1797	2023-07-14	46190	日本特殊塗料	Nihon Tokushu Toryo Co.,Ltd.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1798	2023-07-14	46200	藤倉化成	FUJIKURA KASEI CO.,LTD.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1799	2023-07-14	46210	ロックペイント	ROCK PAINT CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1800	2023-07-14	46230	アサヒペン	ASAHIPEN CORPORATION	4	素材・化学	3200	化学	-	0112	スタンダード
1801	2023-07-14	46240	イサム塗料	Isamu Paint Co.,Ltd.	4	素材・化学	3200	化学	-	0112	スタンダード
1802	2023-07-14	46250	アトミクス	ATOMIX CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1803	2023-07-14	46260	太陽ホールディングス	TAIYO HOLDINGS CO.,LTD.	4	素材・化学	3200	化学	TOPIX Small 1	0111	プライム
1804	2023-07-14	46270	ナトコ	NATOCO CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1805	2023-07-14	46280	エスケー化研	SK KAKEN CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1806	2023-07-14	46290	大伸化学	DAISHIN CHEMICAL CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1807	2023-07-14	46310	ＤＩＣ	DIC Corporation	4	素材・化学	3200	化学	TOPIX Mid400	0111	プライム
1808	2023-07-14	46330	サカタインクス	SAKATA INX CORPORATION	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1809	2023-07-14	46340	東洋インキＳＣホールディングス	TOYO INK SC HOLDINGS CO.,LTD.	4	素材・化学	3200	化学	TOPIX Small 1	0111	プライム
1810	2023-07-14	46350	東京インキ	TOKYO PRINTING INK MFG.CO.,LTD.	4	素材・化学	3200	化学	-	0112	スタンダード
1811	2023-07-14	46360	Ｔ＆Ｋ　ＴＯＫＡ	T&K TOKA CO.,LTD.	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
1812	2023-07-14	46410	アルプス技研	Altech Corporation	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1813	2023-07-14	46420	オリジナル設計	ORIGINAL ENGINEERING CONSULTANTS CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1814	2023-07-14	46440	イマジニア	Imagineer Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1815	2023-07-14	46450	市進ホールディングス	ICHISHIN HOLDINGS CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1816	2023-07-14	46500	ＳＤエンターテイメント	SD ENTERTAINMENT,Inc.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1817	2023-07-14	46510	サニックス	SANIX INCORPORATED	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1818	2023-07-14	46570	環境管理センター	ENVIRONMENTAL CONTROL CENTER CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1819	2023-07-14	46580	日本空調サービス	Nippon Air Conditioning Services Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1820	2023-07-14	46590	エイジス	AJIS CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1821	2023-07-14	46610	オリエンタルランド	ORIENTAL LAND CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	TOPIX Large70	0111	プライム
1822	2023-07-14	46620	フォーカスシステムズ	Focus Systems Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1823	2023-07-14	46640	アール・エス・シー	JAPAN RELIANCE SERVICE CORPORATION	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1824	2023-07-14	46650	ダスキン	DUSKIN CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	TOPIX Mid400	0111	プライム
1825	2023-07-14	46660	パーク２４	PARK24 Co.,Ltd.	17	不動産	8050	不動産業	TOPIX Mid400	0111	プライム
1826	2023-07-14	46670	アイサンテクノロジー	AISAN TECHNOLOGY CO.,LTD.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1827	2023-07-14	46680	明光ネットワークジャパン	MEIKO NETWORK JAPAN CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1828	2023-07-14	46710	ファルコホールディングス	FALCO HOLDINGS Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1829	2023-07-14	46730	川崎地質	Kawasaki Geological Engineering Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1830	2023-07-14	46740	クレスコ	CRESCO LTD.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1831	2023-07-14	46760	フジ・メディア・ホールディングス	FUJI MEDIA HOLDINGS,INC.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1832	2023-07-14	46780	秀英予備校	SHUEI YOBIKO Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0112	スタンダード
1833	2023-07-14	46790	田谷	TAYA Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0112	スタンダード
1834	2023-07-14	46800	ラウンドワン	ROUND ONE Corporation	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 1	0111	プライム
1835	2023-07-14	46810	リゾートトラスト	RESORTTRUST,INC.	10	情報通信・サービスその他	9050	サービス業	TOPIX Mid400	0111	プライム
1836	2023-07-14	46840	オービック	OBIC Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1837	2023-07-14	46850	菱友システムズ	Ryoyu Systems Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1838	2023-07-14	46860	ジャストシステム	JUSTSYSTEMS CORPORATION	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1839	2023-07-14	46870	ＴＤＣソフト	TDC SOFT Inc.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1840	2023-07-14	46890	Ｚホールディングス	Z Holdings Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Large70	0111	プライム
1841	2023-07-14	46900	日本パレットプール	NIPPON PALLET POOL CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1842	2023-07-14	46910	ワシントンホテル	WASHINGTON HOTEL CORPORATION	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1843	2023-07-14	46940	ビー・エム・エル	BML,INC.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 1	0111	プライム
1844	2023-07-14	47040	トレンドマイクロ	Trend Micro Incorporated	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1845	2023-07-14	47050	クリップコーポレーション	CLIP Corporation	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1846	2023-07-14	47070	キタック	KITAC CORPORATION	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1847	2023-07-14	47080	りらいあコミュニケーションズ	Relia,Inc.	10	情報通信・サービスその他	9050	サービス業	-	0111	プライム
1848	2023-07-14	47090	ＩＤホールディングス	ID Holdings Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1849	2023-07-14	47120	ＫｅｙＨｏｌｄｅｒ	KeyHolder,Inc.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1850	2023-07-14	47140	リソー教育	RISO KYOIKU CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 1	0111	プライム
1851	2023-07-14	47160	日本オラクル	ORACLE CORPORATION JAPAN	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0112	スタンダード
1852	2023-07-14	47180	早稲田アカデミー	WASEDA ACADEMY CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1853	2023-07-14	47190	アルファシステムズ	ALPHA SYSTEMS INC.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1854	2023-07-14	47200	城南進学研究社	JOHNAN ACADEMIC PREPARATORY INSTITUTE,INC.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1855	2023-07-14	47220	フューチャー	Future Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 1	0111	プライム
1856	2023-07-14	47250	ＣＡＣ　Ｈｏｌｄｉｎｇｓ	CAC Holdings Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1857	2023-07-14	47260	ＳＢテクノロジー	SB Technology Corp.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1858	2023-07-14	47280	トーセ	TOSE CO.,LTD.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0112	スタンダード
1859	2023-07-14	47320	ユー・エス・エス	USS Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Mid400	0111	プライム
1860	2023-07-14	47330	オービックビジネスコンサルタント	OBIC BUSINESS CONSULTANTS CO.,LTD.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 1	0111	プライム
1861	2023-07-14	47350	京進	KYOSHIN CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1862	2023-07-14	47360	日本ラッド	Nippon RAD Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1863	2023-07-14	47390	伊藤忠テクノソリューションズ	ITOCHU Techno-Solutions Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1864	2023-07-14	47430	アイティフォー	ITFOR Inc.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
1865	2023-07-14	47450	東京個別指導学院	Tokyo Individualized Educational Institute,INC.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1866	2023-07-14	47460	東計電算	Toukei Computer Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0112	スタンダード
1867	2023-07-14	47480	構造計画研究所	KOZO KEIKAKU ENGINEERING Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1868	2023-07-14	47500	ダイサン	DAISAN CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1869	2023-07-14	47510	サイバーエージェント	CyberAgent,Inc.	10	情報通信・サービスその他	9050	サービス業	TOPIX Mid400	0111	プライム
1870	2023-07-14	47520	昭和システムエンジニアリング	SHOWA SYSTEM ENGINEERING CORPORATION	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1871	2023-07-14	47540	トスネット	TOSNET CORPORATION	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1872	2023-07-14	47550	楽天グループ	Rakuten Group,Inc.	10	情報通信・サービスその他	9050	サービス業	TOPIX Mid400	0111	プライム
1873	2023-07-14	47600	アルファ	ALPHA CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1874	2023-07-14	47610	さくらケーシーエス	SAKURA KCS Corporation	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1875	2023-07-14	47620	エックスネット	XNET Corporation	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0112	スタンダード
1876	2023-07-14	47630	クリーク・アンド・リバー社	CREEK & RIVER Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1877	2023-07-14	47650	ＳＢＩグローバルアセットマネジメント	SBI Global Asset Management Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1878	2023-07-14	47660	ピーエイ	PA Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1879	2023-07-14	47670	テー・オー・ダブリュー	TOW CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1880	2023-07-14	47680	大塚商会	OTSUKA CORPORATION	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Mid400	0111	プライム
1881	2023-07-14	47690	ＩＣ	IC CO.,LTD.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1882	2023-07-14	47700	図研エルミック	ZUKEN ELMIC,INC.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1883	2023-07-14	47710	エフアンドエム	F&M CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1884	2023-07-14	47720	ストリームメディアコーポレーション	Stream Media Corporation	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
1885	2023-07-14	47760	サイボウズ	Cybozu,Inc.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 1	0111	プライム
1886	2023-07-14	47770	ガーラ	GALA INCORPORATED	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1887	2023-07-14	47810	日本ハウズイング	NIHON HOUSING CO.,LTD.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1888	2023-07-14	47830	日本コンピュータ・ダイナミクス	Nippon Computer Dynamics Co.,Ltd.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
1889	2023-07-14	47840	ＧＭＯアドパートナーズ	GMO AD Partners Inc.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
1890	2023-07-14	47920	山田コンサルティンググループ	YAMADA Consulting Group Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	TOPIX Small 2	0111	プライム
1891	2023-07-14	48000	オリコン	Oricon Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0112	スタンダード
